file_relpath,line,uc_object,column,codepoint,claimed_label,verdict,tier1_truth_name,dictionary_table,raw_comment
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CIDFirstDates.downstream.alter.sql,115,main.data_rooms.vw_cidfirstdates_not_masked,Verified,1,Level 1,UNRESOLVED_DICTIONARY,,,"Customer verification level ID. Resolved via Dim_VerificationLevel. Values: 0=Unverified, 1=Level 1, 2=Level 2, 3=Fully Verified. NOT a boolean - do not treat as 0/1. (Tier 2 - SP code, Dim_VerificationLevel)"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CIDFirstDates.downstream.alter.sql,115,main.data_rooms.vw_cidfirstdates_not_masked,Verified,2,Level 2,UNRESOLVED_DICTIONARY,,,"Customer verification level ID. Resolved via Dim_VerificationLevel. Values: 0=Unverified, 1=Level 1, 2=Level 2, 3=Fully Verified. NOT a boolean - do not treat as 0/1. (Tier 2 - SP code, Dim_VerificationLevel)"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CIDFirstDates.downstream.alter.sql,115,main.data_rooms.vw_cidfirstdates_not_masked,Verified,3,Fully Verified,UNRESOLVED_DICTIONARY,,,"Customer verification level ID. Resolved via Dim_VerificationLevel. Values: 0=Unverified, 1=Level 1, 2=Level 2, 3=Fully Verified. NOT a boolean - do not treat as 0/1. (Tier 2 - SP code, Dim_VerificationLevel)"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CIDFirstDates.downstream.alter.sql,140,main.data_rooms.vw_cidfirstdates_not_masked,RegulationID,0,None,MATCH,None,DWH_dbo.Dim_Regulation,"Regulatory entity ID. FK to Dim_Regulation.ID. Values: 0=None, 1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI (~80%), 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC & GAML, 11=FSRA, 12=FINRAONLY, 13=MAS, 14=NYDFS+FINRA. (Tier 2 - SP code, Dim_Regulation)"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CIDFirstDates.downstream.alter.sql,140,main.data_rooms.vw_cidfirstdates_not_masked,RegulationID,1,CySEC,MATCH,CySEC,DWH_dbo.Dim_Regulation,"Regulatory entity ID. FK to Dim_Regulation.ID. Values: 0=None, 1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI (~80%), 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC & GAML, 11=FSRA, 12=FINRAONLY, 13=MAS, 14=NYDFS+FINRA. (Tier 2 - SP code, Dim_Regulation)"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CIDFirstDates.downstream.alter.sql,140,main.data_rooms.vw_cidfirstdates_not_masked,RegulationID,2,FCA,MATCH,FCA,DWH_dbo.Dim_Regulation,"Regulatory entity ID. FK to Dim_Regulation.ID. Values: 0=None, 1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI (~80%), 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC & GAML, 11=FSRA, 12=FINRAONLY, 13=MAS, 14=NYDFS+FINRA. (Tier 2 - SP code, Dim_Regulation)"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CIDFirstDates.downstream.alter.sql,140,main.data_rooms.vw_cidfirstdates_not_masked,RegulationID,3,NFA,MATCH,NFA,DWH_dbo.Dim_Regulation,"Regulatory entity ID. FK to Dim_Regulation.ID. Values: 0=None, 1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI (~80%), 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC & GAML, 11=FSRA, 12=FINRAONLY, 13=MAS, 14=NYDFS+FINRA. (Tier 2 - SP code, Dim_Regulation)"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CIDFirstDates.downstream.alter.sql,140,main.data_rooms.vw_cidfirstdates_not_masked,RegulationID,4,ASIC,MATCH,ASIC,DWH_dbo.Dim_Regulation,"Regulatory entity ID. FK to Dim_Regulation.ID. Values: 0=None, 1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI (~80%), 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC & GAML, 11=FSRA, 12=FINRAONLY, 13=MAS, 14=NYDFS+FINRA. (Tier 2 - SP code, Dim_Regulation)"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CIDFirstDates.downstream.alter.sql,140,main.data_rooms.vw_cidfirstdates_not_masked,RegulationID,5,BVI,MATCH,BVI,DWH_dbo.Dim_Regulation,"Regulatory entity ID. FK to Dim_Regulation.ID. Values: 0=None, 1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI (~80%), 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC & GAML, 11=FSRA, 12=FINRAONLY, 13=MAS, 14=NYDFS+FINRA. (Tier 2 - SP code, Dim_Regulation)"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CIDFirstDates.downstream.alter.sql,140,main.data_rooms.vw_cidfirstdates_not_masked,RegulationID,7,FinCEN,MATCH,FinCEN,DWH_dbo.Dim_Regulation,"Regulatory entity ID. FK to Dim_Regulation.ID. Values: 0=None, 1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI (~80%), 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC & GAML, 11=FSRA, 12=FINRAONLY, 13=MAS, 14=NYDFS+FINRA. (Tier 2 - SP code, Dim_Regulation)"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CIDFirstDates.downstream.alter.sql,140,main.data_rooms.vw_cidfirstdates_not_masked,RegulationID,8,FinCEN+FINRA,MATCH,FinCEN+FINRA,DWH_dbo.Dim_Regulation,"Regulatory entity ID. FK to Dim_Regulation.ID. Values: 0=None, 1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI (~80%), 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC & GAML, 11=FSRA, 12=FINRAONLY, 13=MAS, 14=NYDFS+FINRA. (Tier 2 - SP code, Dim_Regulation)"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CIDFirstDates.downstream.alter.sql,140,main.data_rooms.vw_cidfirstdates_not_masked,RegulationID,9,FSA Seychelles,MATCH,FSA Seychelles,DWH_dbo.Dim_Regulation,"Regulatory entity ID. FK to Dim_Regulation.ID. Values: 0=None, 1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI (~80%), 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC & GAML, 11=FSRA, 12=FINRAONLY, 13=MAS, 14=NYDFS+FINRA. (Tier 2 - SP code, Dim_Regulation)"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CIDFirstDates.downstream.alter.sql,140,main.data_rooms.vw_cidfirstdates_not_masked,RegulationID,10,ASIC & GAML,MATCH,ASIC & GAML,DWH_dbo.Dim_Regulation,"Regulatory entity ID. FK to Dim_Regulation.ID. Values: 0=None, 1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI (~80%), 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC & GAML, 11=FSRA, 12=FINRAONLY, 13=MAS, 14=NYDFS+FINRA. (Tier 2 - SP code, Dim_Regulation)"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CIDFirstDates.downstream.alter.sql,140,main.data_rooms.vw_cidfirstdates_not_masked,RegulationID,11,FSRA,MATCH,FSRA,DWH_dbo.Dim_Regulation,"Regulatory entity ID. FK to Dim_Regulation.ID. Values: 0=None, 1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI (~80%), 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC & GAML, 11=FSRA, 12=FINRAONLY, 13=MAS, 14=NYDFS+FINRA. (Tier 2 - SP code, Dim_Regulation)"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CIDFirstDates.downstream.alter.sql,140,main.data_rooms.vw_cidfirstdates_not_masked,RegulationID,12,FINRAONLY,MATCH,FINRAONLY,DWH_dbo.Dim_Regulation,"Regulatory entity ID. FK to Dim_Regulation.ID. Values: 0=None, 1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI (~80%), 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC & GAML, 11=FSRA, 12=FINRAONLY, 13=MAS, 14=NYDFS+FINRA. (Tier 2 - SP code, Dim_Regulation)"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CIDFirstDates.downstream.alter.sql,140,main.data_rooms.vw_cidfirstdates_not_masked,RegulationID,13,MAS,MATCH,MAS,DWH_dbo.Dim_Regulation,"Regulatory entity ID. FK to Dim_Regulation.ID. Values: 0=None, 1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI (~80%), 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC & GAML, 11=FSRA, 12=FINRAONLY, 13=MAS, 14=NYDFS+FINRA. (Tier 2 - SP code, Dim_Regulation)"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CIDFirstDates.downstream.alter.sql,140,main.data_rooms.vw_cidfirstdates_not_masked,RegulationID,14,NYDFS+FINRA,MATCH,NYDFS+FINRA,DWH_dbo.Dim_Regulation,"Regulatory entity ID. FK to Dim_Regulation.ID. Values: 0=None, 1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI (~80%), 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC & GAML, 11=FSRA, 12=FINRAONLY, 13=MAS, 14=NYDFS+FINRA. (Tier 2 - SP code, Dim_Regulation)"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.alter.sql,46,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_client_balance_cid_level_new,Compensation,7,CompDeposit,UNRESOLVED_DICTIONARY,,,"General compensation. SUM(Amount) from Fact_CustomerAction WHERE ActionTypeID=36 AND CompensationReasonID NOT IN (7,8,11,18,19,22,30,31,32,33,34,36,37,38,40,41,50,51,52). Excluded IDs are captured in dedicated columns (7=CompDeposit, 8/51/52=Affiliate, 11=NegRefill, 19=NWAAdj, 22=PnLAdj, 30=DormantFee, 31=LostDebt, 32=Foreclosure, 33=CompCashout, 41/50=PI). Reason 17 re-included per SR-280376 (Nov"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.alter.sql,46,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_client_balance_cid_level_new,Compensation,52,Affiliate,UNRESOLVED_DICTIONARY,,,"General compensation. SUM(Amount) from Fact_CustomerAction WHERE ActionTypeID=36 AND CompensationReasonID NOT IN (7,8,11,18,19,22,30,31,32,33,34,36,37,38,40,41,50,51,52). Excluded IDs are captured in dedicated columns (7=CompDeposit, 8/51/52=Affiliate, 11=NegRefill, 19=NWAAdj, 22=PnLAdj, 30=DormantFee, 31=LostDebt, 32=Foreclosure, 33=CompCashout, 41/50=PI). Reason 17 re-included per SR-280376 (Nov"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.alter.sql,46,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_client_balance_cid_level_new,Compensation,11,NegRefill,UNRESOLVED_DICTIONARY,,,"General compensation. SUM(Amount) from Fact_CustomerAction WHERE ActionTypeID=36 AND CompensationReasonID NOT IN (7,8,11,18,19,22,30,31,32,33,34,36,37,38,40,41,50,51,52). Excluded IDs are captured in dedicated columns (7=CompDeposit, 8/51/52=Affiliate, 11=NegRefill, 19=NWAAdj, 22=PnLAdj, 30=DormantFee, 31=LostDebt, 32=Foreclosure, 33=CompCashout, 41/50=PI). Reason 17 re-included per SR-280376 (Nov"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.alter.sql,46,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_client_balance_cid_level_new,Compensation,19,NWAAdj,UNRESOLVED_DICTIONARY,,,"General compensation. SUM(Amount) from Fact_CustomerAction WHERE ActionTypeID=36 AND CompensationReasonID NOT IN (7,8,11,18,19,22,30,31,32,33,34,36,37,38,40,41,50,51,52). Excluded IDs are captured in dedicated columns (7=CompDeposit, 8/51/52=Affiliate, 11=NegRefill, 19=NWAAdj, 22=PnLAdj, 30=DormantFee, 31=LostDebt, 32=Foreclosure, 33=CompCashout, 41/50=PI). Reason 17 re-included per SR-280376 (Nov"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.alter.sql,46,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_client_balance_cid_level_new,Compensation,22,PnLAdj,UNRESOLVED_DICTIONARY,,,"General compensation. SUM(Amount) from Fact_CustomerAction WHERE ActionTypeID=36 AND CompensationReasonID NOT IN (7,8,11,18,19,22,30,31,32,33,34,36,37,38,40,41,50,51,52). Excluded IDs are captured in dedicated columns (7=CompDeposit, 8/51/52=Affiliate, 11=NegRefill, 19=NWAAdj, 22=PnLAdj, 30=DormantFee, 31=LostDebt, 32=Foreclosure, 33=CompCashout, 41/50=PI). Reason 17 re-included per SR-280376 (Nov"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.alter.sql,46,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_client_balance_cid_level_new,Compensation,30,DormantFee,UNRESOLVED_DICTIONARY,,,"General compensation. SUM(Amount) from Fact_CustomerAction WHERE ActionTypeID=36 AND CompensationReasonID NOT IN (7,8,11,18,19,22,30,31,32,33,34,36,37,38,40,41,50,51,52). Excluded IDs are captured in dedicated columns (7=CompDeposit, 8/51/52=Affiliate, 11=NegRefill, 19=NWAAdj, 22=PnLAdj, 30=DormantFee, 31=LostDebt, 32=Foreclosure, 33=CompCashout, 41/50=PI). Reason 17 re-included per SR-280376 (Nov"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.alter.sql,46,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_client_balance_cid_level_new,Compensation,31,LostDebt,UNRESOLVED_DICTIONARY,,,"General compensation. SUM(Amount) from Fact_CustomerAction WHERE ActionTypeID=36 AND CompensationReasonID NOT IN (7,8,11,18,19,22,30,31,32,33,34,36,37,38,40,41,50,51,52). Excluded IDs are captured in dedicated columns (7=CompDeposit, 8/51/52=Affiliate, 11=NegRefill, 19=NWAAdj, 22=PnLAdj, 30=DormantFee, 31=LostDebt, 32=Foreclosure, 33=CompCashout, 41/50=PI). Reason 17 re-included per SR-280376 (Nov"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.alter.sql,46,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_client_balance_cid_level_new,Compensation,32,Foreclosure,UNRESOLVED_DICTIONARY,,,"General compensation. SUM(Amount) from Fact_CustomerAction WHERE ActionTypeID=36 AND CompensationReasonID NOT IN (7,8,11,18,19,22,30,31,32,33,34,36,37,38,40,41,50,51,52). Excluded IDs are captured in dedicated columns (7=CompDeposit, 8/51/52=Affiliate, 11=NegRefill, 19=NWAAdj, 22=PnLAdj, 30=DormantFee, 31=LostDebt, 32=Foreclosure, 33=CompCashout, 41/50=PI). Reason 17 re-included per SR-280376 (Nov"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.alter.sql,46,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_client_balance_cid_level_new,Compensation,33,CompCashout,UNRESOLVED_DICTIONARY,,,"General compensation. SUM(Amount) from Fact_CustomerAction WHERE ActionTypeID=36 AND CompensationReasonID NOT IN (7,8,11,18,19,22,30,31,32,33,34,36,37,38,40,41,50,51,52). Excluded IDs are captured in dedicated columns (7=CompDeposit, 8/51/52=Affiliate, 11=NegRefill, 19=NWAAdj, 22=PnLAdj, 30=DormantFee, 31=LostDebt, 32=Foreclosure, 33=CompCashout, 41/50=PI). Reason 17 re-included per SR-280376 (Nov"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.alter.sql,46,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_client_balance_cid_level_new,Compensation,50,PI,UNRESOLVED_DICTIONARY,,,"General compensation. SUM(Amount) from Fact_CustomerAction WHERE ActionTypeID=36 AND CompensationReasonID NOT IN (7,8,11,18,19,22,30,31,32,33,34,36,37,38,40,41,50,51,52). Excluded IDs are captured in dedicated columns (7=CompDeposit, 8/51/52=Affiliate, 11=NegRefill, 19=NWAAdj, 22=PnLAdj, 30=DormantFee, 31=LostDebt, 32=Foreclosure, 33=CompCashout, 41/50=PI). Reason 17 re-included per SR-280376 (Nov"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.alter.sql,93,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_client_balance_cid_level_new,InProcessCashout,3,Processed,UNRESOLVED_DICTIONARY,,,"Pending cashout amount not yet finalized. From Fact_SnapshotEquity.InProcessCashouts. Excludes statuses 3=Processed, 4=Cancelled, 5, 6. (Tier 2 - SP_Client_Balance_New, from DWH_dbo.Fact_SnapshotEquity)"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.alter.sql,93,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_client_balance_cid_level_new,InProcessCashout,4,Cancelled,UNRESOLVED_DICTIONARY,,,"Pending cashout amount not yet finalized. From Fact_SnapshotEquity.InProcessCashouts. Excludes statuses 3=Processed, 4=Cancelled, 5, 6. (Tier 2 - SP_Client_Balance_New, from DWH_dbo.Fact_SnapshotEquity)"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.downstream.alter.sql,50,main.bi_output.fca_cb_pop,InProcessCashout,3,Processed,UNRESOLVED_DICTIONARY,,,"Pending cashout amount not yet finalized. From Fact_SnapshotEquity.InProcessCashouts. Excludes statuses 3=Processed, 4=Cancelled, 5, 6. (Tier 2 - SP_Client_Balance_New, from DWH_dbo.Fact_SnapshotEquity)"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.downstream.alter.sql,50,main.bi_output.fca_cb_pop,InProcessCashout,4,Cancelled,UNRESOLVED_DICTIONARY,,,"Pending cashout amount not yet finalized. From Fact_SnapshotEquity.InProcessCashouts. Excludes statuses 3=Processed, 4=Cancelled, 5, 6. (Tier 2 - SP_Client_Balance_New, from DWH_dbo.Fact_SnapshotEquity)"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.downstream.alter.sql,101,main.bi_output.cb,Compensation,7,CompDeposit,UNRESOLVED_DICTIONARY,,,"General compensation. SUM(Amount) from Fact_CustomerAction WHERE ActionTypeID=36 AND CompensationReasonID NOT IN (7,8,11,18,19,22,30,31,32,33,34,36,37,38,40,41,50,51,52). Excluded IDs are captured in dedicated columns (7=CompDeposit, 8/51/52=Affiliate, 11=NegRefill, 19=NWAAdj, 22=PnLAdj, 30=DormantFee, 31=LostDebt, 32=Foreclosure, 33=CompCashout, 41/50=PI). Reason 17 re-included per SR-280376 (Nov"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.downstream.alter.sql,101,main.bi_output.cb,Compensation,52,Affiliate,UNRESOLVED_DICTIONARY,,,"General compensation. SUM(Amount) from Fact_CustomerAction WHERE ActionTypeID=36 AND CompensationReasonID NOT IN (7,8,11,18,19,22,30,31,32,33,34,36,37,38,40,41,50,51,52). Excluded IDs are captured in dedicated columns (7=CompDeposit, 8/51/52=Affiliate, 11=NegRefill, 19=NWAAdj, 22=PnLAdj, 30=DormantFee, 31=LostDebt, 32=Foreclosure, 33=CompCashout, 41/50=PI). Reason 17 re-included per SR-280376 (Nov"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.downstream.alter.sql,101,main.bi_output.cb,Compensation,11,NegRefill,UNRESOLVED_DICTIONARY,,,"General compensation. SUM(Amount) from Fact_CustomerAction WHERE ActionTypeID=36 AND CompensationReasonID NOT IN (7,8,11,18,19,22,30,31,32,33,34,36,37,38,40,41,50,51,52). Excluded IDs are captured in dedicated columns (7=CompDeposit, 8/51/52=Affiliate, 11=NegRefill, 19=NWAAdj, 22=PnLAdj, 30=DormantFee, 31=LostDebt, 32=Foreclosure, 33=CompCashout, 41/50=PI). Reason 17 re-included per SR-280376 (Nov"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.downstream.alter.sql,101,main.bi_output.cb,Compensation,19,NWAAdj,UNRESOLVED_DICTIONARY,,,"General compensation. SUM(Amount) from Fact_CustomerAction WHERE ActionTypeID=36 AND CompensationReasonID NOT IN (7,8,11,18,19,22,30,31,32,33,34,36,37,38,40,41,50,51,52). Excluded IDs are captured in dedicated columns (7=CompDeposit, 8/51/52=Affiliate, 11=NegRefill, 19=NWAAdj, 22=PnLAdj, 30=DormantFee, 31=LostDebt, 32=Foreclosure, 33=CompCashout, 41/50=PI). Reason 17 re-included per SR-280376 (Nov"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.downstream.alter.sql,101,main.bi_output.cb,Compensation,22,PnLAdj,UNRESOLVED_DICTIONARY,,,"General compensation. SUM(Amount) from Fact_CustomerAction WHERE ActionTypeID=36 AND CompensationReasonID NOT IN (7,8,11,18,19,22,30,31,32,33,34,36,37,38,40,41,50,51,52). Excluded IDs are captured in dedicated columns (7=CompDeposit, 8/51/52=Affiliate, 11=NegRefill, 19=NWAAdj, 22=PnLAdj, 30=DormantFee, 31=LostDebt, 32=Foreclosure, 33=CompCashout, 41/50=PI). Reason 17 re-included per SR-280376 (Nov"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.downstream.alter.sql,101,main.bi_output.cb,Compensation,30,DormantFee,UNRESOLVED_DICTIONARY,,,"General compensation. SUM(Amount) from Fact_CustomerAction WHERE ActionTypeID=36 AND CompensationReasonID NOT IN (7,8,11,18,19,22,30,31,32,33,34,36,37,38,40,41,50,51,52). Excluded IDs are captured in dedicated columns (7=CompDeposit, 8/51/52=Affiliate, 11=NegRefill, 19=NWAAdj, 22=PnLAdj, 30=DormantFee, 31=LostDebt, 32=Foreclosure, 33=CompCashout, 41/50=PI). Reason 17 re-included per SR-280376 (Nov"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.downstream.alter.sql,101,main.bi_output.cb,Compensation,31,LostDebt,UNRESOLVED_DICTIONARY,,,"General compensation. SUM(Amount) from Fact_CustomerAction WHERE ActionTypeID=36 AND CompensationReasonID NOT IN (7,8,11,18,19,22,30,31,32,33,34,36,37,38,40,41,50,51,52). Excluded IDs are captured in dedicated columns (7=CompDeposit, 8/51/52=Affiliate, 11=NegRefill, 19=NWAAdj, 22=PnLAdj, 30=DormantFee, 31=LostDebt, 32=Foreclosure, 33=CompCashout, 41/50=PI). Reason 17 re-included per SR-280376 (Nov"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.downstream.alter.sql,101,main.bi_output.cb,Compensation,32,Foreclosure,UNRESOLVED_DICTIONARY,,,"General compensation. SUM(Amount) from Fact_CustomerAction WHERE ActionTypeID=36 AND CompensationReasonID NOT IN (7,8,11,18,19,22,30,31,32,33,34,36,37,38,40,41,50,51,52). Excluded IDs are captured in dedicated columns (7=CompDeposit, 8/51/52=Affiliate, 11=NegRefill, 19=NWAAdj, 22=PnLAdj, 30=DormantFee, 31=LostDebt, 32=Foreclosure, 33=CompCashout, 41/50=PI). Reason 17 re-included per SR-280376 (Nov"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.downstream.alter.sql,101,main.bi_output.cb,Compensation,33,CompCashout,UNRESOLVED_DICTIONARY,,,"General compensation. SUM(Amount) from Fact_CustomerAction WHERE ActionTypeID=36 AND CompensationReasonID NOT IN (7,8,11,18,19,22,30,31,32,33,34,36,37,38,40,41,50,51,52). Excluded IDs are captured in dedicated columns (7=CompDeposit, 8/51/52=Affiliate, 11=NegRefill, 19=NWAAdj, 22=PnLAdj, 30=DormantFee, 31=LostDebt, 32=Foreclosure, 33=CompCashout, 41/50=PI). Reason 17 re-included per SR-280376 (Nov"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.downstream.alter.sql,101,main.bi_output.cb,Compensation,50,PI,UNRESOLVED_DICTIONARY,,,"General compensation. SUM(Amount) from Fact_CustomerAction WHERE ActionTypeID=36 AND CompensationReasonID NOT IN (7,8,11,18,19,22,30,31,32,33,34,36,37,38,40,41,50,51,52). Excluded IDs are captured in dedicated columns (7=CompDeposit, 8/51/52=Affiliate, 11=NegRefill, 19=NWAAdj, 22=PnLAdj, 30=DormantFee, 31=LostDebt, 32=Foreclosure, 33=CompCashout, 41/50=PI). Reason 17 re-included per SR-280376 (Nov"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.downstream.alter.sql,122,main.bi_output.fca_cb_pop1,InProcessCashout,3,Processed,UNRESOLVED_DICTIONARY,,,"Pending cashout amount not yet finalized. From Fact_SnapshotEquity.InProcessCashouts. Excludes statuses 3=Processed, 4=Cancelled, 5, 6. (Tier 2 - SP_Client_Balance_New, from DWH_dbo.Fact_SnapshotEquity)"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.downstream.alter.sql,122,main.bi_output.fca_cb_pop1,InProcessCashout,4,Cancelled,UNRESOLVED_DICTIONARY,,,"Pending cashout amount not yet finalized. From Fact_SnapshotEquity.InProcessCashouts. Excludes statuses 3=Processed, 4=Cancelled, 5, 6. (Tier 2 - SP_Client_Balance_New, from DWH_dbo.Fact_SnapshotEquity)"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Client_Balance_CID_Level_New.downstream.alter.sql,160,main.bi_output.cb_ind,Compensation,7,CompDeposit,UNRESOLVED_DICTIONARY,,,"General compensation. SUM(Amount) from Fact_CustomerAction WHERE ActionTypeID=36 AND CompensationReasonID NOT IN (7,8,11,18,19,22,30,31,32,33,34,36,37,38,40,41,50,51,52). Excluded IDs are captured in dedicated columns (7=CompDeposit, 8/51/52=Affiliate, 11=NegRefill, 19=NWAAdj, 22=PnLAdj, 30=DormantFee, 31=LostDebt, 32=Foreclosure, 33=CompCashout, 41/50=PI). Reason 17 re-included per SR-280376 (Nov"
