claim_id,wiki_md,line_no,column_name,n_enum_entries,claimed_pairs,current_desc,enum_block,target_dim,resolution_strategy,target_dim_md,validation_status,delusional_ids,mismatched_labels,missing_ids
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compliance_Illegal_Trades_Alerts.md::VerificationLevelID::L177,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compliance_Illegal_Trades_Alerts.md,177,VerificationLevelID,4,0=Level 0; 1=Level 1; 2=Level 2; 3=Level 3,"Customer's KYC verification level as varchar: 0=Level 0, 1=Level 1, 2=Level 2, 3=Level 3. (Tier 2 — SP_Compliance_Forbidden_Trades)","0=Level 0, 1=Level 1, 2=Level 2, 3=Level 3",Dim_VerificationLevel,heuristic_<X>ID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_VerificationLevel.md,mismatched_labels,[],"[{""id"": 0, ""claimed"": ""Level 0"", ""canonical"": ""Unverified (registration default""}, {""id"": 1, ""claimed"": ""Level 1"", ""canonical"": ""Basic (limited trading""}, {""id"": 2, ""claimed"": ""Level 2"", ""canonical"": ""Intermediate (POI submitted""}, {""id"": 3, ""claimed"": ""Level 3"", ""canonical"": ""Full KYC (all features unlocked""}]",[-1]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compliance_VP_Monthly_MI.md::VerificationLevelID::L44,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compliance_VP_Monthly_MI.md,44,VerificationLevelID,4,0=unverified; 1=partial; 2=intermediate; 3=fully verified,"KYC verification level. Values: 0=unverified, 1=partial, 2=intermediate, 3=fully verified. All current VP list customers are Level 3. (Tier 1 — BackOffice.Customer via DWH_dbo.Dim_Customer.VerificationLevelID)","0=unverified, 1=partial, 2=intermediate, 3=fully verified",Dim_VerificationLevel,heuristic_<X>ID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_VerificationLevel.md,mismatched_labels,[],"[{""id"": 1, ""claimed"": ""partial"", ""canonical"": ""Basic (limited trading""}, {""id"": 3, ""claimed"": ""fully verified"", ""canonical"": ""Full KYC (all features unlocked""}]",[-1]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyBlockedAUM.md::GuruStatusID::L84,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyBlockedAUM.md,84,GuruStatusID,9,0=No; 1=Certified; 2=Cadet; 3=Rising Star; 4=Champion; 5=Elite; 6=Elite Pro; 7=Removed; 8=Rejected,"eToro Popular Investor/Guru program status — whether the customer is an active copy trading strategy provider. FK to Dictionary.GuruStatus. Values: 0=No, 1=Certified, 2=Cadet, 3=Rising Star, 4=Champion, 5=Elite, 6=Elite Pro, 7=Removed, 8=Rejected. (Tier 1 — DWH_dbo.Dim_Customer via BackOffice.Customer)","0=No, 1=Certified, 2=Cadet, 3=Rising Star, 4=Champion, 5=Elite, 6=Elite Pro, 7=Removed, 8=Rejected",Dim_GuruStatus,heuristic_<X>ID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_GuruStatus.md,mismatched_labels,[],"[{""id"": 0, ""claimed"": ""No"", ""canonical"": ""regular customer""}, {""id"": 7, ""claimed"": ""Removed"", ""canonical"": ""currently active in PI program""}]",[]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyBlockedAUMHistory.md::GuruStatusID::L69,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyBlockedAUMHistory.md,69,GuruStatusID,9,0=No; 1=Certified; 2=Cadet; 3=Rising Star; 4=Champion; 5=Elite; 6=Elite Pro; 7=Removed; 8=Rejected,"eToro Popular Investor/Guru program status — whether the customer is an active copy trading strategy provider. FK to Dictionary.GuruStatus. Values: 0=No, 1=Certified, 2=Cadet, 3=Rising Star, 4=Champion, 5=Elite, 6=Elite Pro, 7=Removed, 8=Rejected. Reflects current status at load time. (Tier 1 — DWH_dbo.Dim_Customer via BackOffice.Customer, via #blockedusers)","0=No, 1=Certified, 2=Cadet, 3=Rising Star, 4=Champion, 5=Elite, 6=Elite Pro, 7=Removed, 8=Rejected",Dim_GuruStatus,heuristic_<X>ID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_GuruStatus.md,mismatched_labels,[],"[{""id"": 0, ""claimed"": ""No"", ""canonical"": ""regular customer""}, {""id"": 7, ""claimed"": ""Removed"", ""canonical"": ""currently active in PI program""}]",[]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyDailyData.md::GuruStatusID::L132,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyDailyData.md,132,GuruStatusID,9,0=No; 1=Certified; 2=Cadet; 3=Rising Star; 4=Champion; 5=Elite; 6=Elite Pro; 7=Removed; 8=Rejected,"eToro Popular Investor/Guru program status — whether the customer is an active copy trading strategy provider. FK to Dictionary.GuruStatus. Values: 0=No, 1=Certified, 2=Cadet, 3=Rising Star, 4=Champion, 5=Elite, 6=Elite Pro, 7=Removed, 8=Rejected. (Tier 1 — DWH_dbo.Dim_Customer via BackOffice.Customer)","0=No, 1=Certified, 2=Cadet, 3=Rising Star, 4=Champion, 5=Elite, 6=Elite Pro, 7=Removed, 8=Rejected",Dim_GuruStatus,heuristic_<X>ID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_GuruStatus.md,mismatched_labels,[],"[{""id"": 0, ""claimed"": ""No"", ""canonical"": ""regular customer""}, {""id"": 7, ""claimed"": ""Removed"", ""canonical"": ""currently active in PI program""}]",[]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyDailyData.md::MifidCatigorization::L134,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyDailyData.md,134,MifidCatigorization,6,0=None (non-EU; 1=Retail; 2=Professional; 3=Elective Professional; 4=Retail Pending; 5=Pending,"Human-readable MiFID II classification label. Column name is a typo (should be MifidCategorization). MiFID II client tiers: 0=None (non-EU), 1=Retail, 2=Professional, 3=Elective Professional, 4=Retail Pending, 5=Pending. (Tier 1 — DWH_dbo.Dim_MifidCategorization via Dictionary.MifidCategorization)","0=None (non-EU), 1=Retail, 2=Professional, 3=Elective Professional, 4=Retail Pending, 5=Pending",Dim_MifidCategorization,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_MifidCategorization.md,clean,[],[],[]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyFund_Positions.md::MirrorTypeID::L87,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyFund_Positions.md,87,MirrorTypeID,3,1=Regular; 2=CopyMe; 3=Social Index,"1=Regular, 2=CopyMe, 3=Social Index, 4=Fund (Dictionary.MirrorType). Always 4 in this table — the SP filters WHERE MirrorTypeID=4. (Tier 1 — DWH_dbo.Dim_Mirror via Trade.Mirror)","1=Regular, 2=CopyMe, 3=Social Index",Dim_MirrorType,heuristic_<X>ID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_MirrorType.md,partial,[],[],[4]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_TradeData.md::InstrumentType::L130,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_TradeData.md,130,InstrumentType,6,1=Currencies; 2=Commodities; 4=Indices; 5=Stocks; 6=ETF; 10=Crypto Currencies,"Text label for InstrumentTypeID — DWH-computed via CASE: 1=Currencies, 2=Commodities, 4=Indices, 5=Stocks, 6=ETF, 10=Crypto Currencies, else=Other. Use InstrumentTypeID for filtering; InstrumentType for display. NULL for instruments not in Dim_Instrument (~2% of rows). Passthrough from DWH_dbo.Dim_Instrument.InstrumentType. (Tier 2 — SP_Dim_Instrument)","1=Currencies, 2=Commodities, 4=Indices, 5=Stocks, 6=ETF, 10=Crypto Currencies",Dim_Instrument,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Instrument.md,partial,[],[],"[0, 3, 7, 8, 9]"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport_Instrument_Agg.md::AccountTypeID::L170,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport_Instrument_Agg.md,170,AccountTypeID,3,1=Private; 2=Corporate; 14=SMSF,"Integer account type key (1=Private, 2=Corporate, 14=SMSF, etc.). GROUP BY pass-through. (Tier 2 — SP_DailyCommisionReport)","1=Private, 2=Corporate, 14=SMSF",Dim_AccountType,heuristic_<X>ID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_AccountType.md,partial,[],[],"[0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18]"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport_Instrument_Agg.md::SettlementTypeID::L198,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyCommisionReport_Instrument_Agg.md,198,SettlementTypeID,3,0=CFD; 1=Real asset; 5=Margin trade,"Position settlement type. Observed values: 0=CFD, 1=Real asset, 5=Margin trade. GROUP BY pass-through. (Tier 2 — SP_DailyCommisionReport)","0=CFD, 1=Real asset, 5=Margin trade",Dictionary.SettlementType,irregular_map,,unverifiable,[],[],[]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyNOP_ByInstrument.md::InstrumentType::L118,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyNOP_ByInstrument.md,118,InstrumentType,6,1=Currencies; 2=Commodities; 4=Indices; 5=Stocks; 6=ETF; 10=Crypto Currencies,"Instrument asset class category from Dim_Instrument. 6 values: Stocks, ETF, Crypto Currencies, Commodities, Currencies, Indices. CASE-computed in SP_Dim_Instrument from InstrumentTypeID: 1=Currencies, 2=Commodities, 4=Indices, 5=Stocks, 6=ETF, 10=Crypto Currencies. (Tier 1 — DWH_dbo.Dim_Instrument)","1=Currencies, 2=Commodities, 4=Indices, 5=Stocks, 6=ETF, 10=Crypto Currencies",Dim_Instrument,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Instrument.md,partial,[],[],"[0, 3, 7, 8, 9]"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyPanel_Copy.md::PortfolioType::L214,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyPanel_Copy.md,214,PortfolioType,3,1=TopTraders; 2=Partners; 3=Market,"Human-readable label for the fund type. Used in the platform UI, fund details pages, and management reporting. Describes the fundamental strategy approach of the fund category. 1=TopTraders, 2=Partners, 3=Market. NULL for PI and RemovedPI CopyTypes. Passthrough from Dim_FundType.FundTypeName via Dim_Fund. (Tier 1 — Dictionary.FundType)","1=TopTraders, 2=Partners, 3=Market",,irregular_map,,no_target,[],[],[]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyPanel_Copy.md::GuruStatusID::L215,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyPanel_Copy.md,215,GuruStatusID,7,0=No (non-PI; 1=Certified; 2=Cadet; 3=Rising Star; 4=Champion; 5=Elite; 6=Elite Pro,"Popular Investor program status code from the snapshot date. 0=No (non-PI), 1=Certified, 2=Cadet, 3=Rising Star, 4=Champion, 5=Elite, 6=Elite Pro. Passthrough from Fact_SnapshotCustomer. (Tier 2 — Fact_SnapshotCustomer)","0=No (non-PI), 1=Certified, 2=Cadet, 3=Rising Star, 4=Champion, 5=Elite, 6=Elite Pro",Dim_GuruStatus,heuristic_<X>ID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_GuruStatus.md,mismatched_labels,[],"[{""id"": 0, ""claimed"": ""No (non-PI"", ""canonical"": ""regular customer""}]","[7, 8]"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyPanel_Copy.md::MonthsSinceFirstOpen::L256,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyPanel_Copy.md,256,MonthsSinceFirstOpen,3,1=ManualOpen; 2=CopyOpen; 17=RegisterMirror,"Months since the customer's first trading action (position open or mirror registration). DATEDIFF(Month, MIN(FirstOccurred), @date) from Fact_FirstCustomerAction WHERE ActionTypeID IN (1=ManualOpen, 2=CopyOpen, 17=RegisterMirror). (Tier 2 — Fact_FirstCustomerAction)","1=ManualOpen, 2=CopyOpen, 17=RegisterMirror",,irregular_map,,no_target,[],[],[]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyZeroPnL_Stocks.md::InstrumentType::L94,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyZeroPnL_Stocks.md,94,InstrumentType,6,1=Currencies; 2=Commodities; 4=Indices; 5=Stocks; 6=ETF; 10=Crypto Currencies,"ETL-computed asset class label. CASE on InstrumentTypeID: 1=Currencies, 2=Commodities, 4=Indices, 5=Stocks, 6=ETF, 10=Crypto Currencies, else Other. Here only 'Stocks' and 'ETF' appear (InstrumentTypeID IN (5,6) filter in SP). (Tier 2 — SP_Dim_Instrument)","1=Currencies, 2=Commodities, 4=Indices, 5=Stocks, 6=ETF, 10=Crypto Currencies",Dim_Instrument,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Instrument.md,partial,[],[],"[0, 3, 7, 8, 9]"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Fact_MIMO_eMoney_Platform.md::TxTypeID::L187,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Fact_MIMO_eMoney_Platform.md,187,TxTypeID,14,1=CardPayment; 2=Contactless; 3=OnlinePayment; 4=CashWithdrawal; 5=TransferReceived; 6=Transfer; 7=PaymentReceived; 8=Payment; 9=Refund; 10=Fee; 11=CreditBA; 12=DebitBA; 13=DirectDebit; 15=CryptoToFiat via dictionary,"Transaction type identifier. 1=CardPayment, 2=Contactless, 3=OnlinePayment, 4=CashWithdrawal, 5=TransferReceived, 6=Transfer, 7=PaymentReceived, 8=Payment, 9=Refund, 10=Fee, 11=CreditBA, 12=DebitBA, 13=DirectDebit, 14=CryptoToFiat (15=CryptoToFiat via dictionary). Passthrough `mfts.TxTypeID` for filtered settled rows. (Tier 2 — eMoney_Fact_Transaction_Status)","1=CardPayment, 2=Contactless, 3=OnlinePayment, 4=CashWithdrawal, 5=TransferReceived, 6=Transfer, 7=PaymentReceived, 8=Payment, 9=Refund, 10=Fee, 11=CreditBA, 12=DebitBA, 13=DirectDebit, 14=CryptoToFiat (15=CryptoToFiat via dictionary",Dim_FundingType,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_FundingType.md,delusional,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15]","[{""id"": 1, ""claimed"": ""CardPayment"", ""canonical"": ""single-use""}]",[0]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Fact_PnL.md::InstrumentTypeID::L200,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Fact_PnL.md,200,InstrumentTypeID,10,1=Currencies; 2=Commodities; 3=CFD; 4=Indices; 5=Stocks; 6=ETF; 7=Bonds; 8=TrustFunds; 9=Options; 10=Crypto,"From IMD (InstrumentMetaData). Asset class: 1=Currencies, 2=Commodities, 3=CFD, 4=Indices, 5=Stocks, 6=ETF, 7=Bonds, 8=TrustFunds, 9=Options, 10=Crypto. FK to Dictionary.CurrencyType. Join-enriched via **`Dim_Instrument`** in **`SP_DDR_Fact_PnL`**. (Tier 1 — Trade.GetInstrument)","1=Currencies, 2=Commodities, 3=CFD, 4=Indices, 5=Stocks, 6=ETF, 7=Bonds, 8=TrustFunds, 9=Options, 10=Crypto",Dim_Instrument,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Instrument.md,partial,[],[],[0]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Fact_Revenue_Generating_Actions.md::InstrumentTypeID::L158,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Fact_Revenue_Generating_Actions.md,158,InstrumentTypeID,10,1=Currencies; 2=Commodities; 3=CFD; 4=Indices; 5=Stocks; 6=ETF; 7=Bonds; 8=TrustFunds; 9=Options; 10=Crypto,"From IMD (InstrumentMetaData). Asset class: 1=Currencies, 2=Commodities, 3=CFD, 4=Indices, 5=Stocks, 6=ETF, 7=Bonds, 8=TrustFunds, 9=Options, 10=Crypto. FK to Dictionary.CurrencyType. **`ISNULL(...,-1)`** masks NULL account-level feeds. **(Tier 1 — Trade.GetInstrument)**","1=Currencies, 2=Commodities, 3=CFD, 4=Indices, 5=Stocks, 6=ETF, 7=Bonds, 8=TrustFunds, 9=Options, 10=Crypto",Dim_Instrument,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Instrument.md,partial,[],[],[0]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Fact_Revenue_Generating_Actions.md::RevenueMetricCategoryID::L177,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Fact_Revenue_Generating_Actions.md,177,RevenueMetricCategoryID,4,1=TradeTransactional; 2=Overnight; 3=MIMO; 4=RevShare,"Category surrogate key 1-5. 1=TradeTransactional, 2=Overnight, 3=MIMO, 4=RevShare, 5=Other — inherited from **`Dim_Revenue_Metrics`** (plus staking/options seeded pairs). **(Tier 1 — UC sample)**","1=TradeTransactional, 2=Overnight, 3=MIMO, 4=RevShare",Dim_Revenue_Metrics,irregular_map,knowledge/synapse/Wiki/BI_DB_dbo/Tables/Dim_Revenue_Metrics.md,partial,[],[],[5]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Fact_Trading_Volumes_And_Amounts.md::InstrumentTypeID::L146,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Fact_Trading_Volumes_And_Amounts.md,146,InstrumentTypeID,10,1=Currencies; 2=Commodities; 3=CFD; 4=Indices; 5=Stocks; 6=ETF; 7=Bonds; 8=TrustFunds; 9=Options; 10=Crypto,"**Verbatim parity — `Dim_Instrument.md`**: *From IMD (InstrumentMetaData). Asset class: 1=Currencies, 2=Commodities, 3=CFD, 4=Indices, 5=Stocks, 6=ETF, 7=Bonds, 8=TrustFunds, 9=Options, 10=Crypto. FK to Dictionary.CurrencyType.* (`Tier 1 — Trade.GetInstrument`)","1=Currencies, 2=Commodities, 3=CFD, 4=Indices, 5=Stocks, 6=ETF, 7=Bonds, 8=TrustFunds, 9=Options, 10=Crypto",Dim_Instrument,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Instrument.md,partial,[],[],[0]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Deposit_Reversals_PIPs.md::CreditTypeID::L100,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Deposit_Reversals_PIPs.md,100,CreditTypeID,4,11=Chargeback; 12=Refund; 16=Refund As ChargeBack; 32=Reverse Deposit,"Credit type from External_etoro_history_credit_yesterday. Reversal types: 11=Chargeback, 12=Refund, 16=Refund As ChargeBack, 32=Reverse Deposit. (Tier 2 — SP_Deposit_Reversals_PIPs)","11=Chargeback, 12=Refund, 16=Refund As ChargeBack, 32=Reverse Deposit",Dim_CreditType,heuristic_<X>ID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CreditType.md,partial,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 17, 28, 30, 31, 33]"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Deposit_Reversals_PIPs.md::RegulationID::L110,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Deposit_Reversals_PIPs.md,110,RegulationID,6,0=None; 1=CySEC; 2=FCA; 3=NFA; 4=ASIC; 5=BVI,"Customer's regulatory jurisdiction from Fact_SnapshotCustomer at event date. 0=None, 1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI, etc. FK to Dim_Regulation. (Tier 1 — Dictionary.Regulation)","0=None, 1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI",Dim_Regulation,heuristic_<X>ID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Regulation.md,partial,[],[],"[6, 7, 8, 9, 10, 11, 12, 13, 14]"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Deposit_Reversals_PIPs.md::PlayerLevelID::L112,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Deposit_Reversals_PIPs.md,112,PlayerLevelID,8,1=Bronze; 2=Platinum; 3=Gold; 4=Internal (excluded; 5=Silver; 6=Platinum Plus; 7=Diamond; 0=N/A (DWH ETL placeholder,"Primary key identifying the loyalty tier. 1=Bronze, 2=Platinum, 3=Gold, 4=Internal (excluded), 5=Silver, 6=Platinum Plus, 7=Diamond. 0=N/A (DWH ETL placeholder). IDs are NOT in rank order -- use Sort for ordering. FK from Dim_Customer. Excludes Internal in customer-facing queries: WHERE PlayerLevelID <> 4. Passthrough from Fact_SnapshotCustomer. (Tier 1 — Dictionary.PlayerLevel)","1=Bronze, 2=Platinum, 3=Gold, 4=Internal (excluded), 5=Silver, 6=Platinum Plus, 7=Diamond. 0=N/A (DWH ETL placeholder",Dim_PlayerLevel,heuristic_<X>ID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerLevel.md,mismatched_labels,[],"[{""id"": 2, ""claimed"": ""Platinum"", ""canonical"": ""Silver""}, {""id"": 4, ""claimed"": ""Internal (excluded"", ""canonical"": ""Platinum""}, {""id"": 5, ""claimed"": ""Silver"", ""canonical"": ""Platinum Plus""}, {""id"": 6, ""claimed"": ""Platinum Plus"", ""canonical"": ""Diamond""}, {""id"": 0, ""claimed"": ""N/A (DWH ETL placeholder"", ""canonical"": ""Internal (excluded""}]",[]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Deposit_Reversals_PIPs.md::CardType::L127,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Deposit_Reversals_PIPs.md,127,CardType,18,0=None; 1=Visa; 2=Master Card; 3=Diners; 4=Amex; 5=Fire Pay; 6=JCB; 7=American Express; 8=Maestro; 9=Laser; 10=Switch; 11=UK Local Credit Card; 12=Discover; 13=Local Card; 14=China Union Pay; 15=Solo; 16=Cirrus; 17=GE Capital,"Card brand name. Unique constraint prevents duplicates in production. Used in payment UI, transaction records, and fraud reporting. Renamed from `Name` in production. 0=None, 1=Visa, 2=Master Card, 3=Diners, 4=Amex, 5=Fire Pay, 6=JCB, 7=American Express, 8=Maestro, 9=Laser, 10=Switch, 11=UK Local Credit Card, 12=Discover, 13=Local Card, 14=China Union Pay, 15=Solo, 16=Cirrus, 17=GE Capital. Passthrough from Dim_CardType.CarTypeName. (Tier 1 — Dictionary.CardType)","0=None, 1=Visa, 2=Master Card, 3=Diners, 4=Amex, 5=Fire Pay, 6=JCB, 7=American Express, 8=Maestro, 9=Laser, 10=Switch, 11=UK Local Credit Card, 12=Discover, 13=Local Card, 14=China Union Pay, 15=Solo, 16=Cirrus, 17=GE Capital",Dim_CardType,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CardType.md,clean,[],[],[]
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Deposits.md::CurrencyID::L98,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Deposits.md,98,CurrencyID,3,1=USD; 2=EUR; 3=GBP,"Currency of the deposit amount. 1=USD, 2=EUR, 3=GBP, etc. (Tier 1 — Billing.Deposit)","1=USD, 2=EUR, 3=GBP",Dim_Currency,heuristic_<X>ID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Currency.md,delusional,[3],"[{""id"": 1, ""claimed"": ""USD"", ""canonical"": ""Forex (174""}, {""id"": 2, ""claimed"": ""EUR"", ""canonical"": ""Commodity (533""}]","[0, 4, 5, 6, 8, 10]"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Deposits.md::PaymentStatusID::L99,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Deposits.md,99,PaymentStatusID,8,1=New; 2=Approved; 3=Decline; 5=InProcess; 11=Chargeback; 12=Refund; 13=Pending; 35=DeclineByRRE,"Current deposit status. Key values: 1=New, 2=Approved, 3=Decline, 5=InProcess, 11=Chargeback, 12=Refund, 13=Pending, 35=DeclineByRRE. (Tier 1 — Billing.Deposit)","1=New, 2=Approved, 3=Decline, 5=InProcess, 11=Chargeback, 12=Refund, 13=Pending, 35=DeclineByRRE",Dim_PaymentStatus,heuristic_<X>ID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PaymentStatus.md,delusional,"[11, 12, 13, 35]",[],"[4, 6, 7]"
knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Deposits.md::RiskManagementStatusID::L101,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Deposits.md,101,RiskManagementStatusID,4,1=Success; 35=KYCLevel3; 47=ML; 49=CustomerToFundingViolation,"Result of the pre-processing risk management check. 69 distinct risk reason codes. NULL=no risk check recorded. Key codes: 1=Success, 35=KYCLevel3, 47=ML, 49=CustomerToFundingViolation. (Tier 1 — Billing.Deposit)","1=Success, 35=KYCLevel3, 47=ML, 49=CustomerToFundingViolation",Dim_RiskManagementStatus,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RiskManagementStatus.md,delusional,"[35, 47, 49]",[],"[0, 69]"
