dwh_wiki,dwh_object,line_no,column_index,column_name,tier_claim_raw,current_desc,source_wiki,source_column,source_tier,source_desc,match_method,layer,verdict,severity,judge_reason,proposed_fix,notes
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Campaign.md,Dim_Campaign,100,9,ParticipatedUsers,"upstream wiki, BackOffice.Campaign",Count of customers who used this campaign. MASKED WITH default() - non-privileged users see 0. 0 in placeholder row,knowledge/ProdSchemas/DB_Schema/etoro/Wiki/BackOffice/Tables/BackOffice.Campaign.md,ParticipatedUsers,OLTP-truth,"Count of customers who have used this campaign. Initialized to 0 at creation. Incremented when a customer registers with this campaign Code. When ParticipatedUsers >= MaxNumberOfUsers, the campaign is full",exact (case-insensitive),L2-semantic,PASS,,"Both describe the count of customers who used the campaign; the downstream version adds masking/placeholder details which are implementation-level annotations, not a change in business meaning.",,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Campaign.md,Dim_Campaign,101,10,Description,"upstream wiki, BackOffice.Campaign",Human-readable campaign description. MASKED WITH default() - non-privileged users see NULL. NULL in placeholder row,knowledge/ProdSchemas/DB_Schema/etoro/Wiki/BackOffice/Tables/BackOffice.Campaign.md,Description,OLTP-truth,"Human-readable description of the campaign's purpose or terms. 10,984 of 11,080 campaigns have descriptions",exact (case-insensitive),L2-semantic,PASS,,"Both describe the same human-readable campaign description column; the downstream adds masking/access-control detail and a placeholder-row note, which are implementation details that do not change the business meaning.",,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CardType.md,Dim_CardType,99,1,CardTypeID,Dictionary.CardType,"Card network identifier. Active brands: 1=Visa, 2=Master Card, 3=Diners, 8=Maestro. Inactive: 0=None, 4=Amex, 5=Fire Pay, 6=JCB, 7=American Express, 9=Laser, 10=Switch, 11=UK Local, 12=Discover, 13=Local Card, 14=China Union Pay, 15=Solo, 16=Cirrus, 17=GE Capital",knowledge/ProdSchemas/DB_Schema/etoro/Wiki/Dictionary/Tables/Dictionary.CardType.md,CardTypeID,OLTP-truth,"Card network identifier. Active brands: 1=Visa, 2=MasterCard, 3=Diners, 8=Maestro. Inactive: 0=None, 4=Amex, 5=FirePay, 6=JCB, 7=American Express, 9=Laser, 10=Switch, 11=UK Local, 12=Discover, 13=Local Card, 14=China UnionPay, 15=Solo, 16=Cirrus, 17=GE Capital, 18=Unknown, 19-31=various regional/legacy brands",exact (case-insensitive),L2-semantic,PASS,,"Descriptions convey the same business meaning; the downstream version merely omits trailing inactive brands 18-31 and adds spaces in brand names, which does not change column interpretation for analysts.",,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CardType.md,Dim_CardType,100,2,CarTypeName,Dictionary.CardType,"Card brand name. Unique constraint prevents duplicates in production. Used in payment UI, transaction records, and fraud reporting. Renamed from `Name` in production. 0=None, 1=Visa, 2=Master Card, 3=Diners, 4=Amex, 5=Fire Pay, 6=JCB, 7=American Express, 8=Maestro, 9=Laser, 10=Switch, 11=UK Local Credit Card, 12=Discover, 13=Local Card, 14=China Union Pay, 15=Solo, 16=Cirrus, 17=GE Capital",knowledge/ProdSchemas/DB_Schema/etoro/Wiki/Dictionary/Tables/Dictionary.CardType.md,,,,,L0-unresolved,FAIL,LOW,source wiki found but no matching column row,,Dictionary.CardType.md: no column matching 'CarTypeName' (checked 4 rows)
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CardType.md,Dim_CardType,101,3,IsActive,Dictionary.CardType,"Whether this card brand is currently accepted for deposits: 1=accepted, 0=rejected. Type widened from bit to int in DWH. Only 4 of 32 are currently active in production. DWH note: DWH snapshot values may differ from current production state",knowledge/ProdSchemas/DB_Schema/etoro/Wiki/Dictionary/Tables/Dictionary.CardType.md,IsActive,OLTP-truth,"Whether this card brand is currently accepted for deposits: 1=accepted, 0=rejected. DEFAULT 1 (new card types are active by default). Only 4 of 32 are currently active",exact (case-insensitive),L2-semantic,PASS,,"Both descriptions convey the same business meaning — whether a card brand is accepted for deposits (1=accepted, 0=rejected) — with the downstream adding only DWH implementation notes about type widening and snapshot lag.",,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CashoutFeeGroup.md,Dim_CashoutFeeGroup,102,1,CashoutFeeGroupID,"upstream wiki, Dictionary.CashoutFeeGroup","Primary key identifying the fee group. 1=Default (standard fees), 2=Exempt (no fees), 3=Discount (reduced fees). Stored on customer records; drives withdrawal fee calculation via Trade.CashoutRange",knowledge/ProdSchemas/DB_Schema/etoro/Wiki/Dictionary/Tables/Dictionary.CashoutFeeGroup.md,CashoutFeeGroupID,OLTP-truth,"Primary key identifying the fee group. 1=Default, 2=Exempt, 3=Discount. Stored in BackOffice.Customer (FK), Trade.CashoutRange (FK). Mapped from PlayerLevel via Billing.PlayerLevelToCashoutFeeGroup and from GuruStatus via Billing.GuruStatusToCashoutFeeGroup. Auto-updated by Billing.ProcessCashoutFeeGroupUpdate when tier changes",exact (case-insensitive),L2-semantic,PASS,,"Both describe the same primary key with identical enum values; the downstream version adds parenthetical clarifications of each group's fee semantics and omits upstream mapping/automation details, but the business meaning is equivalent.",,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CashoutFeeGroup.md,Dim_CashoutFeeGroup,103,2,CashoutFeeGroupName,"upstream wiki, Dictionary.CashoutFeeGroup","Human-readable fee group name: 'Default', 'Exempt', 'Discount'. Renamed from production `Name` column. Used in reporting to display fee group",knowledge/ProdSchemas/DB_Schema/etoro/Wiki/Dictionary/Tables/Dictionary.CashoutFeeGroup.md,,,,,L0-unresolved,FAIL,LOW,source wiki found but no matching column row,,Dictionary.CashoutFeeGroup.md: no column matching 'CashoutFeeGroupName' (checked 2 rows)
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CashoutMode.md,Dim_CashoutMode,106,1,CashoutModeID,"upstream wiki, Dictionary.CashoutMode","Primary key identifying the withdrawal processing mode. 0=Manual, 1=Auto Create, 2=Mass Auto Create, 3=Instant Withdrawal. Stored on withdrawal transaction records (Billing.WithdrawToFunding). Note: ID=0 is a legitimate value (Manual mode), NOT a DWH placeholder",knowledge/ProdSchemas/DB_Schema/etoro/Wiki/Dictionary/Tables/Dictionary.CashoutMode.md,CashoutModeID,OLTP-truth,"Primary key identifying the processing mode. 0=Manual, 1=Auto Create, 2=Mass Auto Create, 3=Instant Withdrawal. TINYINT type (0-255). Stored on Billing.WithdrawToFunding and History.WithdrawToFundingAction. Set at withdrawal creation time",exact (case-insensitive),L2-semantic,PASS,,Both descriptions convey the same business meaning: a primary key for withdrawal processing mode with identical enum values; minor differences in referenced tables and added DWH-placeholder note are non-conflicting details.,,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CashoutMode.md,Dim_CashoutMode,107,2,CashoutModeName,"upstream wiki, Dictionary.CashoutMode","Human-readable mode name. 'Manual', 'Auto Create', 'Mass Auto Create', 'Instant Withdrawal'. Used in BackOffice withdrawal management screens and payout processing reports",knowledge/ProdSchemas/DB_Schema/etoro/Wiki/Dictionary/Tables/Dictionary.CashoutMode.md,CashoutModeName,OLTP-truth,Human-readable mode name. Unique constraint prevents duplicates. Note: column named CashoutModeName (not just Name) — differs from most Dictionary tables. Used in BackOffice JOINs as the display label (aliased as CashoutMode or EntryMethod),exact (case-insensitive),L2-semantic,PASS,,"Both describe a human-readable mode name used in BackOffice contexts; the downstream version simply enumerates specific values and usage screens, which is additive detail consistent with the source.",,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CashoutMode.md,Dim_CashoutMode,108,3,CashoutModeWeight,"upstream wiki, Dictionary.CashoutMode","Processing priority weight. Higher values are processed first: 0=Manual (lowest), 10=Auto Create, 20=Mass Auto Create, 30=Instant Withdrawal (highest). Used by payout processing to determine execution order",knowledge/ProdSchemas/DB_Schema/etoro/Wiki/Dictionary/Tables/Dictionary.CashoutMode.md,CashoutModeWeight,OLTP-truth,"Processing priority weight — higher values are processed first. 0=Manual (lowest), 10=Auto, 20=Mass Auto, 30=Instant (highest). DEFAULT 100 for new modes (high priority by default). Used by payout processing to determine execution order",exact (case-insensitive),L2-semantic,PASS,,Both descriptions convey the same business meaning of a processing priority weight with matching numeric scale and purpose; minor label differences (e.g. 'Auto' vs 'Auto Create') and omission of the DEFAULT 100 detail do not change analyst interpretation.,,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CashoutReason.md,Dim_CashoutReason,101,1,CashoutReasonID,- Dictionary.CashoutReason,"Primary key identifying the withdrawal reason. Range 1-19. Stored in Billing.Withdraw, History.WithdrawAction. Default 16 (user request) in WithdrawRequestAdd. Special processing for IN (12, 14, 15) in WithdrawToFundingProcess. Joined by 15+ BackOffice/Billing/Trade procedures. Values: 1=Adjustment, 2=Partners withdraw, 3=Risk Refund, 4=Negative Balance adjustment, 5=Withdraw fees adjustment, 6=Block account -- Not communicative, 7=3rd party payment, 8=Bonus abuse adjustment, 9=Returned withdraw, 10=Technical issue -- Customer side, 11=Underage, 12=Foreclose account, 13=Test, 14=PI Payment, 15=Affiliate Payment, 16=Requested by User, 17=Failed Verification, 18=Transfered by CryptoWallet, 19=ForClose(GAP)",,,,,,L0-unresolved,FAIL,LOW,cannot locate source wiki — manual lookup required,,primary='- Dictionary.CashoutReason': bare name '- Dictionary.CashoutReason' not found in sibling synapse wikis
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CashoutReason.md,Dim_CashoutReason,102,2,Name,- Dictionary.CashoutReason,"Human-readable reason label. No unique constraint. Displayed in BackOffice withdrawal screens via LEFT JOIN. Used in reports, audit trails, and customer-facing credit history",,,,,,L0-unresolved,FAIL,LOW,cannot locate source wiki — manual lookup required,,primary='- Dictionary.CashoutReason': bare name '- Dictionary.CashoutReason' not found in sibling synapse wikis
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CashoutStatus.md,Dim_CashoutStatus,123,1,CashoutStatusID,"upstream wiki, Dictionary.CashoutStatus","Primary key. DWH values: 0=N/A (placeholder), 1=Pending, 2=InProcess, 3=Processed, 4=Canceled. Note: production has 17 states (IDs 5-17 missing from DWH). Stored in withdrawal request records and updated as requests progress",knowledge/ProdSchemas/DB_Schema/etoro/Wiki/Dictionary/Tables/Dictionary.CashoutStatus.md,CashoutStatusID,OLTP-truth,"Primary key identifying the withdrawal lifecycle state. 1=Pending, 2=InProcess, 3=Processed, 4=Canceled, 5=Partially Processed, 6=Payment Sent, 7=Rejected, 8=RejectedByProvider, 9=PendingByProvider, 10=SentToProvider, 11=SentToBilling, 12=ReceivedByBilling, 13=Failed, 14=Pending Review, 15=Under Review, 16=Reversed, 17=Partially Reversed. See [Cashout Status](_glossary.md#cashout-status). (Dictionary.CashoutStatus)",exact (case-insensitive),L2-semantic,FAIL,MEDIUM,"Downstream claims only 4 DWH values (0-4) and flags IDs 5-17 as missing, but the source defines all 17 states as valid; this misrepresents the column's population as a subset.",Primary key identifying withdrawal lifecycle state (17 values: 1=Pending through 17=Partially Reversed; 0=N/A is a DWH placeholder). See glossary for full mapping. (Tier 1 - Dictionary.CashoutStatus),
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CashoutStatus.md,Dim_CashoutStatus,124,2,Name,"upstream wiki, Dictionary.CashoutStatus","Human-readable status label. Values: ""N/A"", ""Pending"", ""InProcess"", ""Processed"", ""Canceled"". UNIQUE at production level (not enforced in DWH DDL). Used in reports and monitoring",knowledge/ProdSchemas/DB_Schema/etoro/Wiki/Dictionary/Tables/Dictionary.CashoutStatus.md,Name,OLTP-truth,Human-readable status label. UNIQUE constraint. Used in back-office withdrawal management UI and user-facing withdrawal history,exact (case-insensitive),L2-semantic,PASS,,"Both describe a human-readable unique status label used in operational and reporting contexts; the downstream version simply enumerates the actual values and notes the DWH constraint gap, which is additive detail not a meaning change.",,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ClientWithdrawReason.md,Dim_ClientWithdrawReason,105,1,ClientWithdrawReasonID,"upstream wiki, Dictionary.ClientWithdrawReason",Primary key. Values 1-7. Referenced by Billing.Withdraw via FK on production. Passed as @ClientWithdrawReasonID to WithdrawalService_WithdrawRequestAdd on production. DWH DDL defines as nullable - this is a DDL quirk (production column is NOT NULL),knowledge/ProdSchemas/DB_Schema/etoro/Wiki/Dictionary/Tables/Dictionary.ClientWithdrawReason.md,ClientWithdrawReasonID,OLTP-truth,"Primary key. Values 1–7. Referenced by Billing.Withdraw via FK. Passed as @ClientWithdrawReasonID to WithdrawalService_WithdrawRequestAdd, WithdrawRequestAdd, UpsertWithdraw",exact (case-insensitive),L2-semantic,PASS,,Both describe the same PK with values 1-7 referenced by Billing.Withdraw; the downstream note about a nullable DDL quirk is an implementation detail that does not change business meaning.,,
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ClientWithdrawReason.md,Dim_ClientWithdrawReason,106,2,ClientWithdrawReasonName,"upstream wiki, Dictionary.ClientWithdrawReason","Human-readable reason label shown in the withdrawal form. DWH note: column renamed from production `Name` to `ClientWithdrawReasonName` by SP_Dictionaries_DL_To_Synapse. E.g., ""Withdrawing profits"", ""Moving to a competitor"", ""None of the reasons above""",knowledge/ProdSchemas/DB_Schema/etoro/Wiki/Dictionary/Tables/Dictionary.ClientWithdrawReason.md,,,,,L0-unresolved,FAIL,LOW,source wiki found but no matching column row,,Dictionary.ClientWithdrawReason.md: no column matching 'ClientWithdrawReasonName' (checked 4 rows)
knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ClosePositionReason.md,Dim_ClosePositionReason,121,1,ClosePositionReasonID,"upstream wiki, Dictionary.ClosePositionActionType","Primary key. DWH rename of production `ID`. Values 0-26. 0=Customer (manual), 1=Stop Loss, 2=End of Week, 3=SL via trade server, 4=Return to Market, 5=Take Profit, 6=TP via trade server, 7=Contact Rollover, 8=BackOffice, 9=Hierarchical Close, 10=Hierarchical close by recovery, 11=Join Demo Challenge, 12=Close All, 13=Copy Stop Loss, 14=Mirror manual, 15=Manual Liquidation, 16=BSL, 17=Manual Unregister, 18=BackOffice Unregister, 19=Redeem, 20=Operational adjustment, 21=Orphaned, 22=Transferred Out, 23=Alignment, 24=Delist, 25=Close by rate, 26=Expiry. Stored permanently with every closed position",knowledge/ProdSchemas/DB_Schema/etoro/Wiki/Dictionary/Tables/Dictionary.ClosePositionActionType.md,,,,,L0-unresolved,FAIL,LOW,source wiki found but no matching column row,,Dictionary.ClosePositionActionType.md: no column matching 'ClosePositionReasonID' (checked 2 rows)
